X,Y,Z
30.5315968,104.002899,-0.0020000000949949026
30.5315968,104.00289889999999,-0.0020000000949949026
30.5315968,104.0028988,-0.0010000000474974513
30.5315968,104.00289869999999,-0.0010000000474974513
30.5315968,104.00289869999999,-0.0010000000474974513
30.5315968,104.00289869999999,0.0
30.5315968,104.0028986,0.0
30.5315968,104.0028986,0.0
30.5315968,104.00289869999999,0.0
30.5315968,104.00289869999999,0.0
30.5315968,104.00289869999999,0.0
30.5315969,104.00289869999999,0.0
30.5315969,104.0028986,0.0
30.5315969,104.0028985,0.0
30.5315969,104.00289839999999,0.0
30.5315969,104.0028985,0.0
30.531596999999998,104.0028985,0.0
30.5315969,104.00289839999999,0.0
30.5315969,104.00289839999999,-0.0010000000474974513
30.531596999999998,104.00289839999999,0.0
30.531596999999998,104.0028983,-0.0010000000474974513
30.5315971,104.0028983,-0.0010000000474974513
30.5315971,104.0028983,-0.0010000000474974513
30.5315971,104.0028983,-0.0010000000474974513
30.5315971,104.0028983,-0.0020000000949949026
30.5315971,104.0028983,-0.0020000000949949026
30.5315971,104.00289819999999,-0.0010000000474974513
30.5315971,104.00289819999999,-0.0010000000474974513
30.5315971,104.0028981,-0.0010000000474974513
30.5315971,104.0028981,-0.0010000000474974513
